elevation,avg_traffic_speed,pollution_level,population_density,road_quality_index,proximity_main_roads,weather_condition_index,type_of_terrain,zone_classification,time_of_day,predicted_traversal_cost
37.454011884736246,10.31238688359326,212.1715902940196,3791.3159796451127,2.726805922468686,261.70568373590595,4.065437499231625,Commercial Area,Commercial,Morning,174.77311557900902
95.07143064099162,90.25529066795669,45.7617128742784,122.93458229400755,3.910344059039687,246.97879907199984,1.6454069996288592,Road,Industrial,Evening,1723.1050577163126
73.1993941811405,50.525237244785714,172.88650805004394,110.61775764498628,3.039907620042892,906.2545805210368,4.686660054057088,Commercial Area,Industrial,Night,827.4312347993936
59.86584841970366,82.64574661077417,182.0145139148568,1618.0510957477063,4.194966752487436,249.5461998495061,3.800957455570542,Road,Commercial,Night,1062.5907378497577
15.601864044243651,32.00496010306117,127.2392013907158,2443.215952023329,1.6248145847148403,271.94972612863097,7.094085757615084,Park,Residential,Afternoon,197.89781620526543
15.599452033620263,89.55232284962005,220.93327068741684,3852.037089038966,5.671538118174434,759.3982624179637,6.452013245074213,Road,Commercial,Morning,428.3975098926133
5.8083612168199465,38.92016787341631,280.3101044307044,3416.476883032526,1.608513072329934,449.73984245054,4.28134355377786,Commercial Area,Commercial,Evening,176.61939557777976
86.61761457749351,1.083765148029836,277.6705538720329,2229.513531883741,8.203208570401255,776.7105569551812,2.961032988294911,Commercial Area,Residential,Morning,109.03481705885554
60.11150117432088,90.53819764192636,135.25181142123964,1368.1333314083297,3.103408737193897,65.36615756438525,9.892323695400329,Road,Commercial,Morning,1226.6323441599934
70.80725777960456,9.128667678613356,33.971413752226574,4985.622500788556,5.860107231440596,487.5711936733843,5.086014590765034,Residential Area,Commercial,Afternoon,156.26324230854095
2.0584494295802447,31.93136375904149,295.4523596887004,2130.9065111798645,8.920711788053124,33.613600183282635,7.194468122022133,Park,Commercial,Morning,231.92258380125912
96.99098521619943,95.0061967050805,251.66942593378025,2256.9351216483774,6.857896321424748,62.65320345535452,2.264976708205247,Park,Residential,Evening,1902.1162628103705
83.24426408004217,95.0607146937556,37.39880436098005,818.1191059583459,5.796620078962018,906.437453344411,5.37030729693458,Commercial Area,Industrial,Evening,1605.455842311907
21.233911067827616,57.34378881232861,276.2525647852117,3974.047743749647,3.919003778038381,139.24537111759517,1.2478304788251893,Residential Area,Industrial,Afternoon,284.5745333656106
18.182496720710063,63.183721216979926,260.96890861863847,3468.411128907443,3.997017217523781,532.4206822752171,5.549096061194049,Road,Residential,Morning,381.62691026751577
18.34045098534338,44.84455219783198,155.65141713782162,1103.848063943802,7.025382596783711,411.09560260070657,9.67615666405932,Park,Industrial,Evening,320.47503234285904
30.42422429595377,29.32107716980645,177.38263072347877,411.9052280792135,9.947254250990508,347.3433262588427,4.457860416872202,Residential Area,Commercial,Morning,259.54173066312364
52.475643163223786,32.8664545369916,119.70081116103908,3402.4965103735653,6.956552708644408,899.8333456872724,1.3509641131742045,Park,Industrial,Morning,367.3404726816039
43.19450186421157,67.25184560770384,16.4284916466094,3272.556071405676,6.020050756330225,21.8233967754895,1.2786021182740916,Residential Area,Commercial,Morning,585.2445674177357
29.122914019804192,75.237452943768,100.55917249377028,1366.2976349910466,7.575854592153215,663.789686175589,4.4918808395218255,Residential Area,Industrial,Afternoon,485.2388379121301
61.18528947223795,79.15790437258485,240.85603457940343,4754.317811252052,5.186850510553463,963.3944342135504,2.4402244281687464,Commercial Area,Residential,Morning,1035.1208491132068
13.949386065204184,78.96181427945538,1.3896069013808576,755.2894589045012,1.541281083407067,560.168183461842,1.2101688669536732,Park,Industrial,Evening,223.23394598454638
29.21446485352181,9.120610304869036,100.04975150734326,2161.6740052130094,6.0606713429011885,936.8224620330918,7.805922525551591,Road,Industrial,Morning,138.9995717234326
36.63618432936917,49.44203047025815,119.450608077283,4718.079600837995,9.618627560548422,52.257879286023766,5.126707079937016,Commercial Area,Industrial,Evening,429.1402708412847
45.6069984217036,5.755876001664428,161.21868088137686,2098.636584630612,2.577726481218937,418.7933190741614,3.603202947753891,Commercial Area,Residential,Morning,119.10102661211869
78.51759613930136,54.95288823237355,275.95668492382816,3192.629738320428,7.210044017385991,260.15779096205114,9.100748647148327,Road,Industrial,Evening,1121.6565135563983
19.96737821583597,44.1530501373377,103.90379830978836,1987.9719898139715,2.8084031979315083,730.8209649807297,2.0452506418047305,Commercial Area,Residential,Evening,203.6712510490883
51.42344384136116,88.77041827582998,104.0859605688683,1371.07601174335,5.822449160257731,981.2970904972468,9.603269460597874,Residential Area,Commercial,Morning,1017.3190461763102
59.24145688620425,35.09150125520787,221.2503744329245,4919.888239799141,1.8700880468204768,256.5300624442478,3.825700456396176,Residential Area,Industrial,Morning,510.96414989155005
4.645041271999773,11.706701642760589,135.66538226694215,2046.670031575215,5.053338426323666,654.1746014740745,8.995633050778132,Park,Residential,Evening,141.27371358464086
60.75448519014384,14.299168205283586,67.38144688199459,4470.496018395672,7.805469960057215,198.0976327597401,6.426485888315154,Park,Residential,Night,224.415090748836
17.052412368729154,76.15106317174723,135.73185483980802,1149.773029455431,4.128143718150839,565.3302545716099,8.440366237673388,Road,Industrial,Afternoon,378.5649602666382
6.505159298527952,61.82180633162611,42.25710611393996,1065.5235201254166,6.984205520384962,463.9324866883362,9.85611846889418,Park,Commercial,Night,125.52051747815489
94.88855372533332,10.112267612279023,52.91609595186699,155.6704144225568,8.159049647107562,972.005329631537,3.5956489403687115,Residential Area,Residential,Night,214.33146920553787
96.56320330745594,8.410680611499743,149.51033182184392,3258.334126879425,9.344600375315077,608.5272726964665,9.650219368668337,Road,Industrial,Morning,315.4627627099142
80.83973481164611,70.096913145912,125.67763485136436,1842.6317186188055,3.111778736699082,349.5063720868188,4.505337054121783,Road,Commercial,Afternoon,1195.015549525529
30.46137691733707,7.276300636419353,274.45377032043,4321.791249198185,4.593843242283773,114.09578488793338,4.4696071426323005,Park,Residential,Night,177.078872591765
9.767211400638388,82.18600592903562,108.71816973498991,2366.049533457786,2.371744119973757,151.24682873493455,4.063483938290551,Residential Area,Residential,Morning,207.5739017888926
68.42330265121569,70.62422271564962,174.17650508341305,4840.967139573609,9.932351519425376,225.3169299512351,5.872668466128267,Road,Commercial,Night,1073.6063490942586
44.01524937396013,8.134878064189976,189.6792863758591,927.6275785156056,9.343008711318658,250.966661340298,2.387305388606384,Residential Area,Commercial,Night,120.73505855326289
12.203823484477883,8.483771408519193,3.928336976500091,4343.115839778054,5.859614172525037,850.6160578411378,5.983403368222101,Residential Area,Industrial,Morning,31.458002130127056
49.51769101112702,98.66395785011754,199.0612116050132,3882.9842639587087,8.578299649387791,561.2227882825249,5.875343311690036,Residential Area,Industrial,Morning,1097.967164988002
3.43885211152184,37.427079575612034,53.41079006092543,3854.60922322026,5.68862179544838,523.3909113743664,7.85711631344383,Park,Residential,Morning,74.38938434233899
90.9320402078782,37.06421470668909,288.32109524083654,4223.916140584438,6.612271192024838,114.76887186921746,8.50284965743827,Commercial Area,Commercial,Afternoon,930.0061885284729
25.87799816000169,81.27995672575025,44.59881832593389,3805.1199547149945,1.8021198890441497,860.139693349435,4.963972152811817,Commercial Area,Commercial,Night,450.90149007301625
66.2522284353982,94.72485773838586,124.38723711810712,3131.101608157077,7.797433784471272,722.8143032084837,3.720999244163444,Road,Commercial,Morning,1304.4193519420676
31.171107608941096,98.6001063822871,25.60490042359316,656.2243884119379,2.149421352717113,67.66836190000159,3.33401407585385,Residential Area,Residential,Evening,623.2640307708597
52.00680211778108,75.33781852589416,299.0622755537842,162.6308974562596,8.434608672272756,707.8350972297686,2.7516145303438475,Park,Commercial,Night,869.1059773903744
54.67102793432797,37.62595855309158,150.65850309937278,4604.239239078434,8.038252789033473,543.538217342646,1.5188282397912238,Residential Area,Commercial,Evening,441.1143438666379
18.485445552552704,8.350071669866876,178.61550519601315,3083.2515726036904,7.378702279686788,81.72534574677826,4.08203180951242,Residential Area,Residential,Afternoon,109.34415855286579
96.95846277645586,77.71469159274368,20.122943216528245,3982.6864548808817,1.325443424722859,458.30064152865646,3.4322292291770493,Park,Industrial,Morning,1520.318040078685
77.51328233611146,55.8404249735805,224.98814111975332,2407.6117575627504,3.728155203507957,484.696287130047,9.697756472797666,Commercial Area,Industrial,Evening,1093.3769915295431
93.9498941564189,42.42220092469763,62.97167792867573,586.5409448119724,3.368013129197586,165.77454016327576,6.019379436250396,Residential Area,Residential,Afternoon,838.8259330296753
89.48273504276489,90.6354385094736,269.4162868322141,625.9289610127522,4.241227667243672,945.6981470002823,4.125493351274568,Residential Area,Commercial,Morning,1737.9672055433166
59.78999788110851,11.119748230615134,61.54189214460215,3427.826436144857,1.7887847208745469,849.9753714806619,6.224208408943264,Commercial Area,Residential,Evening,182.32457088608646
92.18742350231167,49.26251042908592,57.20631619909997,2151.529474497313,9.432620407279565,669.0223373291083,2.2527703121112594,Park,Industrial,Evening,924.216138469021
8.84925020519195,1.1353644767419069,10.964900354428464,1002.6236335016836,5.9842201664113865,462.2955610006072,4.996393742819826,Road,Industrial,Afternoon,12.011354110549519
19.59828624191452,46.86606419941263,141.6200835329998,2457.9727337071845,3.749718795922212,411.7655415845085,6.636108892789575,Commercial Area,Residential,Morning,284.46761899395597
4.522728891053807,5.630327568183735,169.45233997878492,321.04468537567044,4.572833653668551,650.9734671509542,5.400080486132063,Road,Residential,Morning,102.04794598082611
32.53303307632643,11.881791626807193,19.71259182850571,2909.857009571994,5.024822864543521,545.4318694069054,4.616009205888918,Road,Industrial,Evening,93.0765594942153
38.8677289689482,11.752624677710488,232.6582850085032,1344.9670221754884,6.405349000245556,62.27310588188561,9.944635500097284,Commercial Area,Residential,Evening,330.8115588528277
27.134903177389592,64.92103021160635,135.98665042440828,3987.795503185941,5.64111484926848,512.5026487703317,8.922832859340343,Residential Area,Industrial,Evening,480.86850761327
82.87375091519293,74.60448792654233,157.31708079827402,1551.8097946178689,9.274527758929755,806.4036172328395,6.610653623434961,Road,Residential,Morning,1342.701054611638
35.67533266935893,58.33687650971597,132.22882408146845,2276.100745409006,5.472671346152472,459.2398775969581,6.124396250640545,Road,Residential,Afternoon,501.33059308852586
28.093450968738075,96.2172548474542,120.2289182625978,58.10269954050318,9.929422133409814,51.956577554268414,6.585944318421257,Park,Residential,Afternoon,617.976915198315
54.26960831582485,37.48705795237041,167.89209939246535,362.2344389727944,8.662824619705862,786.2781993840331,2.8118089704019,Residential Area,Industrial,Morning,456.4619302052674
14.092422497476264,28.571208628186078,46.57207377921375,1962.467782033424,2.8765946292160223,201.3637821359744,4.556239689378868,Road,Residential,Night,106.5514376380736
80.21969807540397,86.85991281894603,54.57843914858134,2399.6941735856176,9.375356931795244,258.6208348880388,1.355135796018094,Park,Industrial,Afternoon,1400.5554597871546
7.455064367977082,22.359583851945263,258.5356863040552,3000.1027405965187,2.0472975809692846,164.70635343229588,5.27991433738144,Residential Area,Industrial,Evening,179.286101580872
